	30-41	34-43	36-43	40-41	dt
3357	0.0023752969121144845	1.69080234833659	-0.05128205128205003	-0.13068181818181776	24.01.2016 7:50:17
3358	0.007092198581560511	1.69080234833659	-0.048231511254018956	-0.1274787535410755	24.01.2016 8:00:17
3359	0.007092198581560511	1.69080234833659	-0.048231511254018956	-0.12250712250712188	24.01.2016 8:10:17
3360	0.011876484560570052	1.69080234833659	-0.042071197411003285	-0.12000000000000012	24.01.2016 8:20:17
3361	0.016627078384799023	1.69080234833659	-0.032258064516127144	-0.10795454545454644	24.01.2016 8:30:17
3362	0.02127659574468027	1.69080234833659	-0.02250803858521012	-0.10227272727272844	24.01.2016 8:40:17
3363	0.02612826603325322	1.69080234833659	-0.019354838709677913	-0.09714285714285731	24.01.2016 8:50:17
3364	0.03087885985748097	1.69080234833659	-0.012903225806450817	-0.08831908831908675	24.01.2016 9:00:17
3365	0.03317535545023621	1.69080234833659	-0.012903225806450817	-0.08831908831908675	24.01.2016 9:10:17
3366	0.037914691943128145	1.69080234833659	-0.006451612903227092	-0.07999999999999975	24.01.2016 9:20:17
3367	0.04245283018867909	1.69080234833659	-0.003215434083601998	-0.07692307692307766	24.01.2016 9:30:17
3368	0.04245283018867909	1.69080234833659	0.0032154340836018517	-0.07122507122507082	24.01.2016 9:40:17
3369	0.05188679245282948	1.69080234833659	0.009708737864077832	-0.06285714285714211	24.01.2016 9:50:17
3370	0.05188679245282948	1.69080234833659	0.016077170418006267	-0.05982905982906	24.01.2016 10:00:17
3371	0.0566037735849059	1.69080234833659	0.01935483870967627	-0.05714285714285812	24.01.2016 10:10:17
3372	0.06161137440758417	1.69080234833659	0.022653721682847395	-0.04571428571428455	24.01.2016 10:20:17
3373	0.0660377358490576	1.69080234833659	0.02912621359223215	-0.04571428571428455	24.01.2016 10:30:17
3374	0.07109004739336436	1.69080234833659	0.03559870550161689	-0.03448275862068901	24.01.2016 10:40:16
3375	0.07582938388625629	1.69080234833659	0.042071197411003285	-0.03448275862068901	24.01.2016 10:50:16
3376	0.07294117647058819	1.69080234833659	0.038709677419354216	-0.02578796561604656	24.01.2016 11:00:17
3377	0.08274231678486953	1.69080234833659	0.05194805194805228	-0.017241379310345313	24.01.2016 11:10:17
3378	0.08530805687203799	1.69080234833659	0.05844155844155828	-0.011494252873562564	24.01.2016 11:20:16
3379	0.0900473933649285	1.69080234833659	0.06493506493506433	-0.008595988538680722	24.01.2016 11:30:17
3380	0.0921985815602838	1.69080234833659	0.06493506493506433	-0.002881844380402588	24.01.2016 11:40:16
3381	0.099526066350711	1.69080234833659	0.07491856677524568	0.005747126436781257	24.01.2016 11:50:16
3382	0.10638297872340326	1.69080234833659	0.0844155844155847	0.014326647564471271	24.01.2016 12:00:16
3383	0.10849056603773535	1.69080234833659	0.08737864077669989	0.01724137931034531	24.01.2016 12:10:16
3384	0.11583924349881788	1.69080234833659	0.09385113268608454	0.022988505747125063	24.01.2016 12:20:16
3385	0.11638954869358775	1.69080234833659	0.10097719869706837	0.028901734104046038	24.01.2016 12:30:16
3386	0.12322274881516622	1.69080234833659	0.10097719869706837	0.028901734104046038	24.01.2016 12:40:16
3387	0.12796208530805672	1.69080234833659	0.1067961165048554	0.037463976945246454	24.01.2016 12:50:16
